message = Impossible. You... you actually did it. You're ascending. You're becoming... what are you becoming? A new god? We'll have to make room for an eighth chair.
ending = morningstar_success
tone = awestruck
achievement = the_eighth_architect

[DIALOGUE:error_state]
npc = none
trigger = morningstar_failure
type = bad_ending
message = ERROR: CONSCIOUSNESS FRAGMENTATION CRITICAL. ERROR: DIVINE PROTOCOL VIOLATION. ERROR: UNDEFINED BEHAVIOR. You are neither alive nor dead, neither mortal nor divine. You are a glitch that will never resolve. Forever.
ending = permanent_error
tone = horror
achievement = the_eternal_error
